Gene stable ID	RefSeq mRNA ID
ENSMUSG00000028860	
ENSMUSG00000081534	
ENSMUSG00000068250	NM_001356344
ENSMUSG00000068250	NM_001381983
ENSMUSG00000028860	
ENSMUSG00000037921	
ENSMUSG00000081534	
ENSMUSG00000028093	
ENSMUSG00000040966	NM_013667
ENSMUSG00000068250	
ENSMUSG00002076910	
ENSMUSG00000022517	NM_001357061
ENSMUSG00000022517	NM_001379013
ENSMUSG00000022517	NM_001379012
ENSMUSG00000028093	
ENSMUSG00000063450	
ENSMUSG00000037921	
ENSMUSG00000068250	
ENSMUSG00000040966	NM_001355767
ENSMUSG00000068250	
ENSMUSG00000025217	
ENSMUSG00000068250	
ENSMUSG00000062687	NM_001037922
ENSMUSG00000068250	
ENSMUSG00000062687	
ENSMUSG00000068250	
ENSMUSG00000051952	
ENSMUSG00000024646	NM_025797
ENSMUSG00000051952	NM_146859
ENSMUSG00000023829	
ENSMUSG00000024646	NM_001348159
ENSMUSG00000068250	
ENSMUSG00000107526	
ENSMUSG00000024646	
ENSMUSG00000022106	NM_001170694
ENSMUSG00000022106	NM_134083
ENSMUSG00000024646	
ENSMUSG00000107894	
ENSMUSG00000024646	
ENSMUSG00000024646	
ENSMUSG00000024646	
ENSMUSG00000089744	
ENSMUSG00000022106	
ENSMUSG00000089744	
ENSMUSG00000022106	
ENSMUSG00000048668	NM_001326587
ENSMUSG00000048668	NM_001326586
ENSMUSG00000022106	
ENSMUSG00000022517	NM_029657
ENSMUSG00000022517	NM_001379015
ENSMUSG00000048668	NM_001326583
ENSMUSG00000089773	
ENSMUSG00000022106	
ENSMUSG00000048668	NM_001326585
ENSMUSG00000042997	NM_172501
ENSMUSG00000022106	
ENSMUSG00000030617	NM_183293
ENSMUSG00000031381	
ENSMUSG00000048668	
ENSMUSG00000048668	
ENSMUSG00000022106	
ENSMUSG00000048668	
ENSMUSG00000022517	NM_001252437
ENSMUSG00000022106	
ENSMUSG00000048668	
ENSMUSG00000042997	
ENSMUSG00000107753	
ENSMUSG00000042997	
ENSMUSG00000042997	
ENSMUSG00000030617	
ENSMUSG00000022517	NM_001357062
ENSMUSG00000022517	NM_001379014
ENSMUSG00000023829	NM_009202
ENSMUSG00000042997	
ENSMUSG00000022106	
ENSMUSG00000030617	NM_029256
ENSMUSG00000085174	
ENSMUSG00000023829	
ENSMUSG00000022517	
ENSMUSG00000022106	
ENSMUSG00000030617	
ENSMUSG00000022517	
ENSMUSG00000022106	
ENSMUSG00000031381	
ENSMUSG00000089773	
ENSMUSG00000022517	
ENSMUSG00000022106	
ENSMUSG00000089773	
ENSMUSG00000022517	
ENSMUSG00000022106	
ENSMUSG00000022106	
ENSMUSG00000097397	
ENSMUSG00000022106	
ENSMUSG00000034391	NM_015798
ENSMUSG00000022106	
ENSMUSG00000089773	NM_001102662
ENSMUSG00000034391	
ENSMUSG00000022106	
ENSMUSG00000089773	
ENSMUSG00000031381	NM_011081
ENSMUSG00000022106	
ENSMUSG00000022106	
ENSMUSG00000031381	
ENSMUSG00000034391	NM_001367965
ENSMUSG00000031381	
ENSMUSG00000022106	
ENSMUSG00000034391	
ENSMUSG00000055720	NM_001413508
ENSMUSG00000055720	NM_001413509
ENSMUSG00000055720	NM_027086
ENSMUSG00000055720	NM_001413516
ENSMUSG00000055720	NM_001413517
ENSMUSG00000055720	NM_001413514
ENSMUSG00000031381	
ENSMUSG00000034391	
ENSMUSG00000034391	
ENSMUSG00000031381	
ENSMUSG00000031381	
ENSMUSG00000055720	
ENSMUSG00000022106	
ENSMUSG00000022516	NM_025839
ENSMUSG00000031381	
ENSMUSG00000022516	
ENSMUSG00000022106	
ENSMUSG00000022516	
ENSMUSG00000055720	
ENSMUSG00000055720	
ENSMUSG00000022516	NM_001316715
ENSMUSG00000055720	NM_001413506
ENSMUSG00000055720	NM_001413504
ENSMUSG00000055720	NM_001413507
ENSMUSG00000055720	NM_001413505
ENSMUSG00000055720	NM_001413503
ENSMUSG00000055720	NM_001413501
ENSMUSG00000055720	NM_001413513
ENSMUSG00000022516	
ENSMUSG00000034832	NM_183138
ENSMUSG00000055720	
ENSMUSG00000055720	
ENSMUSG00000034832	NM_001347313
ENSMUSG00000055720	
ENSMUSG00000055720	
ENSMUSG00000055720	
ENSMUSG00000043391	NM_001001881
ENSMUSG00000034832	
ENSMUSG00000043391	
ENSMUSG00000034832	
ENSMUSG00000055720	
ENSMUSG00000034832	
ENSMUSG00000099045	
ENSMUSG00000055720	NM_001413510
ENSMUSG00000055720	NM_001413502
ENSMUSG00000055720	NM_001122873
ENSMUSG00000055720	NM_001413515
ENSMUSG00000055720	NM_001413512
ENSMUSG00000055720	NM_001413511
ENSMUSG00000043391	
ENSMUSG00000043391	
ENSMUSG00000006335	NM_023524
ENSMUSG00000038264	
ENSMUSG00000031635	NM_001136089
ENSMUSG00000023243	NM_021542
ENSMUSG00000027984	NM_008212
ENSMUSG00000023243	
ENSMUSG00000006335	NM_001290381
ENSMUSG00000114523	
ENSMUSG00000006335	
ENSMUSG00000087916	
ENSMUSG00000114439	
ENSMUSG00000027984	
ENSMUSG00000106268	
ENSMUSG00000006335	
ENSMUSG00000031635	NM_011922
ENSMUSG00000114410	
ENSMUSG00000024645	NM_025969
ENSMUSG00000006335	
ENSMUSG00000090706	
ENSMUSG00000024645	
ENSMUSG00000006335	
ENSMUSG00000028857	NM_025667
ENSMUSG00000031635	
ENSMUSG00000062234	NM_001359924
ENSMUSG00000062234	NM_001282052
ENSMUSG00000062234	NM_001359922
ENSMUSG00000062234	NM_001282051
ENSMUSG00000062234	NM_153569
ENSMUSG00000062234	NM_001359923
ENSMUSG00000006335	
ENSMUSG00000110252	
ENSMUSG00000042807	
ENSMUSG00000109687	
ENSMUSG00000109895	
ENSMUSG00002076555	
ENSMUSG00000024645	
ENSMUSG00000109740	
ENSMUSG00000022853	NM_023737
ENSMUSG00000109767	
ENSMUSG00000028857	
ENSMUSG00000024645	
ENSMUSG00000023387	
ENSMUSG00000109994	
ENSMUSG00000042807	
ENSMUSG00002075139	
ENSMUSG00000024645	
ENSMUSG00000110364	
ENSMUSG00000089528	
ENSMUSG00000028857	
ENSMUSG00000042807	
ENSMUSG00000024645	
ENSMUSG00000042807	
ENSMUSG00000028857	
ENSMUSG00000024645	
ENSMUSG00000024645	
ENSMUSG00000028857	
ENSMUSG00000118255	
ENSMUSG00000023387	NM_029006
ENSMUSG00000028857	
ENSMUSG00000083241	
ENSMUSG00000042807	NM_172655
ENSMUSG00000117854	
ENSMUSG00000022105	
ENSMUSG00000097290	
ENSMUSG00000097290	
ENSMUSG00000118241	
ENSMUSG00000097290	
ENSMUSG00000042807	NM_001001883
ENSMUSG00000117906	
ENSMUSG00000038264	NM_011352
ENSMUSG00000098443	
ENSMUSG00000087949	
ENSMUSG00000118283	
ENSMUSG00000102868	
ENSMUSG00000097290	
ENSMUSG00000119275	
ENSMUSG00000119657	
ENSMUSG00000049504	NM_173382
ENSMUSG00000097604	
ENSMUSG00000049504	
ENSMUSG00000097290	
ENSMUSG00000097290	
ENSMUSG00000097290	
ENSMUSG00000049504	
ENSMUSG00000049504	
ENSMUSG00000097290	
ENSMUSG00000030598	NM_015796
ENSMUSG00000030598	
ENSMUSG00000030598	
ENSMUSG00000030598	NM_001310687
ENSMUSG00000030598	
ENSMUSG00000020917	NM_001199296
ENSMUSG00000035901	
ENSMUSG00000020917	NM_134037
ENSMUSG00000027983	NM_027816
ENSMUSG00000027983	
ENSMUSG00000020917	
ENSMUSG00000020917	
ENSMUSG00000027983	
ENSMUSG00000020917	
ENSMUSG00000027744	
ENSMUSG00000020917	
ENSMUSG00000020917	
ENSMUSG00000050321	NM_144946
ENSMUSG00000050321	NM_001360910
ENSMUSG00000050321	
ENSMUSG00000082646	
ENSMUSG00000050321	
ENSMUSG00000081543	
ENSMUSG00000118748	
ENSMUSG00000104854	
ENSMUSG00000117778	
ENSMUSG00000117736	
ENSMUSG00000025217	NM_001360124
ENSMUSG00000025217	NM_001360120
ENSMUSG00000025217	NM_001360122
ENSMUSG00000025217	NM_001037758
ENSMUSG00000025217	NM_001286465
ENSMUSG00000025217	NM_001360127
ENSMUSG00000025217	NM_001409992
ENSMUSG00000062234	
ENSMUSG00000027744	NM_153156
ENSMUSG00000062234	
ENSMUSG00000105481	
ENSMUSG00000033618	
ENSMUSG00000087936	
ENSMUSG00000019893	
ENSMUSG00000033618	
ENSMUSG00000062234	
ENSMUSG00000025217	
ENSMUSG00000062234	
ENSMUSG00000025217	
ENSMUSG00000025776	NM_001356551
ENSMUSG00000025217	
ENSMUSG00000033618	NM_172821
ENSMUSG00000062234	
ENSMUSG00000062234	
ENSMUSG00000025776	
ENSMUSG00000025217	NM_001360126
ENSMUSG00000025217	NM_009771
ENSMUSG00000116862	
ENSMUSG00000025217	
ENSMUSG00000116535	
ENSMUSG00000097401	
ENSMUSG00000025776	NM_031402
ENSMUSG00000024647	NM_001361142
ENSMUSG00000024647	NM_001361143
ENSMUSG00000024647	NM_001302356
ENSMUSG00000024647	NM_001361144
ENSMUSG00000025217	
ENSMUSG00000024647	
ENSMUSG00000062234	
ENSMUSG00000025217	
ENSMUSG00000099895	
ENSMUSG00000024647	NM_172633
ENSMUSG00000100554	
ENSMUSG00000062234	
ENSMUSG00000024647	NM_001361145
ENSMUSG00000099473	
ENSMUSG00000025217	
ENSMUSG00000099591	
ENSMUSG00000025217	NM_001286466
ENSMUSG00000037857	NM_001024205
ENSMUSG00000062234	
ENSMUSG00000118328	
ENSMUSG00000109887	
ENSMUSG00000037857	
ENSMUSG00000109887	
ENSMUSG00000118025	
ENSMUSG00000062234	
ENSMUSG00000037857	
ENSMUSG00000109887	
ENSMUSG00000057605	
ENSMUSG00000062234	
ENSMUSG00000117908	
ENSMUSG00000037857	
ENSMUSG00000102001	
ENSMUSG00000118250	
ENSMUSG00000101717	
ENSMUSG00000022856	NM_025693
ENSMUSG00000117969	
ENSMUSG00000117683	
ENSMUSG00000022856	
ENSMUSG00000069324	
ENSMUSG00000025983	
ENSMUSG00000118171	
ENSMUSG00000025218	NM_020032
ENSMUSG00000025218	NM_001330507
ENSMUSG00000025218	NM_001330506
ENSMUSG00000077641	
ENSMUSG00000117801	
ENSMUSG00000117830	
ENSMUSG00000118352	
ENSMUSG00000022105	NM_009029
ENSMUSG00000118247	
ENSMUSG00000056153	
ENSMUSG00000022105	
ENSMUSG00000019893	NM_011282
ENSMUSG00000022105	
ENSMUSG00000022105	
ENSMUSG00000022105	
ENSMUSG00000076121	
ENSMUSG00000019893	
ENSMUSG00000070331	
ENSMUSG00000041035	NM_172639
ENSMUSG00000041035	NM_001356947
ENSMUSG00000029104	
ENSMUSG00000056153	
ENSMUSG00000056153	
ENSMUSG00000019893	
ENSMUSG00000089369	
ENSMUSG00000041035	
ENSMUSG00000038256	NM_029933
ENSMUSG00000041035	
ENSMUSG00000041035	
ENSMUSG00000038256	
ENSMUSG00000041035	
ENSMUSG00000056153	NM_018821
ENSMUSG00000038256	
ENSMUSG00000038256	
ENSMUSG00000035901	NM_001311139
ENSMUSG00000056153	
ENSMUSG00000038256	
ENSMUSG00000038256	
ENSMUSG00000056153	
ENSMUSG00000038256	
ENSMUSG00000056153	
ENSMUSG00000035901	NM_021494
ENSMUSG00000056153	
ENSMUSG00000035901	
ENSMUSG00000056153	
ENSMUSG00000038256	
ENSMUSG00000035901	
ENSMUSG00000106536	
ENSMUSG00000117887	
ENSMUSG00000023830	NM_010515
ENSMUSG00000035901	
ENSMUSG00000117948	
ENSMUSG00000070331	NM_001033267
ENSMUSG00000104745	
ENSMUSG00000118089	
ENSMUSG00000035901	
ENSMUSG00000117777	
ENSMUSG00000070331	
ENSMUSG00000051392	
ENSMUSG00000035901	
ENSMUSG00000051392	NM_146275
ENSMUSG00000070331	
ENSMUSG00000023830	
ENSMUSG00000023830	
ENSMUSG00000000724	
ENSMUSG00000034390	NM_001163262
ENSMUSG00000040287	NM_001359751
ENSMUSG00000034390	
ENSMUSG00000040287	
ENSMUSG00000025983	NM_030025
ENSMUSG00000034390	NM_028941
ENSMUSG00000000724	NM_001313933
ENSMUSG00000000724	NM_009965
ENSMUSG00000040287	NM_177707
ENSMUSG00000081924	
ENSMUSG00000040287	
ENSMUSG00000040287	
ENSMUSG00000034390	
ENSMUSG00000040280	
ENSMUSG00000025983	
ENSMUSG00000040280	
ENSMUSG00000025983	
ENSMUSG00000025983	
ENSMUSG00000040280	NM_001098789
ENSMUSG00000025774	NM_001347048
ENSMUSG00000025774	NM_001347047
ENSMUSG00000025774	
ENSMUSG00000025774	
ENSMUSG00000070977	
ENSMUSG00000073735	NM_001039123
ENSMUSG00000043259	
ENSMUSG00000044626	NM_001083894
ENSMUSG00000044626	NM_001289581
ENSMUSG00000044626	NM_153404
ENSMUSG00000043259	
ENSMUSG00000044626	NM_001289582
ENSMUSG00000043259	
ENSMUSG00000037016	NM_172862
ENSMUSG00000044626	
ENSMUSG00000044626	
ENSMUSG00000024735	NM_134129
ENSMUSG00000024735	NM_001253844
ENSMUSG00000044626	
ENSMUSG00000030816	NM_172281
ENSMUSG00000030816	NM_001360883
ENSMUSG00000024735	
ENSMUSG00000024735	
ENSMUSG00000030816	
ENSMUSG00000024735	
ENSMUSG00000030816	
ENSMUSG00000037016	
ENSMUSG00000030816	
ENSMUSG00000037016	
ENSMUSG00000030816	
ENSMUSG00000037016	
ENSMUSG00000105840	
ENSMUSG00000030816	
ENSMUSG00000105879	
ENSMUSG00000035158	NM_001410052
ENSMUSG00000035158	NM_001410056
ENSMUSG00000035158	NM_001410057
ENSMUSG00000105444	
ENSMUSG00000035158	
ENSMUSG00000106270	
ENSMUSG00000088653	
ENSMUSG00000024735	NM_001253843
ENSMUSG00000078742	
ENSMUSG00000041303	NM_001033194
ENSMUSG00000023066	NM_175542
ENSMUSG00000021809	
ENSMUSG00000041303	
ENSMUSG00000041303	
ENSMUSG00000109809	NM_001378419
ENSMUSG00000020271	NM_001363354
ENSMUSG00000020271	NM_001363355
ENSMUSG00000020271	NM_001271348
ENSMUSG00000020271	NM_001271349
ENSMUSG00000025059	NM_008194
ENSMUSG00000020271	NM_001363353
ENSMUSG00000020271	NM_001271347
ENSMUSG00000020271	
ENSMUSG00000020271	
ENSMUSG00000025059	NM_001331046
ENSMUSG00000025059	NM_001294140
ENSMUSG00000023066	
ENSMUSG00000020271	NM_134015
ENSMUSG00000023066	
ENSMUSG00000025059	NM_212444
ENSMUSG00000098054	
ENSMUSG00000023066	
ENSMUSG00000025059	NM_001294138
ENSMUSG00000025059	
ENSMUSG00000023066	
ENSMUSG00000021809	
ENSMUSG00000023066	
ENSMUSG00000021809	
ENSMUSG00000023066	
ENSMUSG00000025059	
ENSMUSG00000025059	
ENSMUSG00000025059	
ENSMUSG00000035158	NM_001113198
ENSMUSG00000035158	NM_001410051
ENSMUSG00000081933	
ENSMUSG00000021809	NM_001359868
ENSMUSG00000021809	NM_026341
ENSMUSG00000021809	NM_001359870
ENSMUSG00000024068	NM_016962
ENSMUSG00000031696	NM_022997
ENSMUSG00000021809	
ENSMUSG00000043259	NM_001143776
ENSMUSG00000023066	
ENSMUSG00000031696	
ENSMUSG00000021809	NM_001359869
ENSMUSG00000043259	
ENSMUSG00000023066	
ENSMUSG00000021809	
ENSMUSG00000031696	
ENSMUSG00000023066	
ENSMUSG00000031696	
ENSMUSG00000098676	
ENSMUSG00000031696	
ENSMUSG00000099062	
ENSMUSG00000021809	
ENSMUSG00000098483	
ENSMUSG00000021809	
ENSMUSG00000021809	
ENSMUSG00000043259	NM_024244
ENSMUSG00000024068	NM_001162870
ENSMUSG00000021809	
ENSMUSG00000035158	NM_001178049
ENSMUSG00000035158	NM_001410053
ENSMUSG00000024068	NM_001414036
ENSMUSG00000024068	NM_001357738
ENSMUSG00000021809	
ENSMUSG00000035158	NM_001410054
ENSMUSG00000035158	NM_001410055
ENSMUSG00000021809	
ENSMUSG00000043259	NM_001143777
ENSMUSG00000043259	NM_001359551
ENSMUSG00000021809	
ENSMUSG00002074897	
ENSMUSG00000024068	
ENSMUSG00000021809	
ENSMUSG00000112273	
ENSMUSG00000035158	NM_001410058
ENSMUSG00000035158	NM_008601
ENSMUSG00000035158	NM_001410059
ENSMUSG00000021809	
ENSMUSG00000024068	
ENSMUSG00002075070	
ENSMUSG00000117030	
ENSMUSG00000115704	
ENSMUSG00000035158	
ENSMUSG00000032363	NM_001326351
ENSMUSG00000115411	
ENSMUSG00000117061	
ENSMUSG00000035158	
ENSMUSG00000024735	
ENSMUSG00000089769	
ENSMUSG00000115845	
ENSMUSG00000108780	
ENSMUSG00000089817	
ENSMUSG00000024735	
ENSMUSG00000032363	
ENSMUSG00000024735	
ENSMUSG00000115427	
ENSMUSG00000051844	
ENSMUSG00000115449	
ENSMUSG00000051844	
ENSMUSG00000051844	
ENSMUSG00000028032	NM_011863
ENSMUSG00000083086	
ENSMUSG00000024734	
ENSMUSG00000022855	NM_029457
ENSMUSG00000022855	NM_001357424
ENSMUSG00000006784	NM_028918
ENSMUSG00000107902	
ENSMUSG00000032363	
ENSMUSG00000034997	NM_172812
ENSMUSG00000115288	
ENSMUSG00000032363	NM_001311115
ENSMUSG00000032363	NM_001326294
ENSMUSG00000067276	NM_007603
ENSMUSG00000006784	
ENSMUSG00000067276	
ENSMUSG00000006784	NM_001363174
ENSMUSG00000087232	
ENSMUSG00000006784	
ENSMUSG00000084340	
ENSMUSG00002075758	
ENSMUSG00000006784	
ENSMUSG00000032363	NM_001003911
ENSMUSG00000028032	
ENSMUSG00000081212	
ENSMUSG00000081452	
ENSMUSG00000085676	
ENSMUSG00000118532	
ENSMUSG00000032363	
ENSMUSG00000028032	NM_001289479
ENSMUSG00000028032	NM_001289478
ENSMUSG00000078314	
ENSMUSG00000032363	
ENSMUSG00000078314	
ENSMUSG00000032363	
ENSMUSG00000028032	
ENSMUSG00000028032	NM_001410579
ENSMUSG00000028032	NM_001410578
ENSMUSG00000028032	NM_001410577
ENSMUSG00000028032	NM_001289477
ENSMUSG00000031167	
ENSMUSG00000068037	NM_008552
ENSMUSG00000028032	
ENSMUSG00000034330	NM_172285
ENSMUSG00000105973	
ENSMUSG00002075926	
ENSMUSG00000105331	
ENSMUSG00000032323	
ENSMUSG00000104853	
ENSMUSG00000024734	NM_009580
ENSMUSG00002075251	
ENSMUSG00000006782	NM_009923
ENSMUSG00000006782	NM_001146318
ENSMUSG00000119343	
ENSMUSG00000068037	
ENSMUSG00000006782	
ENSMUSG00000068037	
ENSMUSG00000068037	
ENSMUSG00000029104	NM_010414
ENSMUSG00000068037	
ENSMUSG00000006782	
ENSMUSG00000068037	
ENSMUSG00000006782	
ENSMUSG00000034028	
ENSMUSG00000068037	
ENSMUSG00000022855	
ENSMUSG00000034028	
ENSMUSG00000029104	
ENSMUSG00000068037	
ENSMUSG00000021810	NM_027475
ENSMUSG00000022855	
ENSMUSG00000029104	
ENSMUSG00000034308	NM_028725
ENSMUSG00000029104	
ENSMUSG00000022855	
ENSMUSG00000029104	
ENSMUSG00000025403	NM_001252316
ENSMUSG00000068037	
ENSMUSG00000028031	NM_020265
ENSMUSG00000068037	
ENSMUSG00000032323	NM_001346787
ENSMUSG00000032323	NM_019779
ENSMUSG00000021810	
ENSMUSG00000022855	
ENSMUSG00002075627	
ENSMUSG00000106280	
ENSMUSG00000021810	
ENSMUSG00002075594	
ENSMUSG00000034308	NM_001357273
ENSMUSG00000034308	NM_001357272
ENSMUSG00000022855	
ENSMUSG00000029104	
ENSMUSG00000032323	
ENSMUSG00000021810	
ENSMUSG00000059408	NM_030726
ENSMUSG00000022855	
ENSMUSG00000032323	
ENSMUSG00000034308	
ENSMUSG00000110459	
ENSMUSG00000022855	
ENSMUSG00000020270	
ENSMUSG00000068487	
ENSMUSG00000025403	NM_028230
ENSMUSG00000029104	
ENSMUSG00000079110	NM_007601
ENSMUSG00000105084	
ENSMUSG00000025403	
ENSMUSG00000052955	NM_001289714
ENSMUSG00000025403	
ENSMUSG00000020270	NM_027050
ENSMUSG00000083303	
ENSMUSG00000040913	
ENSMUSG00000085402	
ENSMUSG00000025403	
ENSMUSG00000079110	NM_001177799
ENSMUSG00000081254	
ENSMUSG00000025403	
ENSMUSG00002075522	
ENSMUSG00000025403	
ENSMUSG00000079110	
ENSMUSG00000081076	
ENSMUSG00000087318	
ENSMUSG00000079110	
ENSMUSG00000059146	NM_008746
ENSMUSG00000037410	NM_194334
ENSMUSG00000037410	NM_001413795
ENSMUSG00000040258	NM_183297
ENSMUSG00000052955	NM_001289713
ENSMUSG00000059146	
ENSMUSG00000057967	
ENSMUSG00000059146	
ENSMUSG00000052955	NM_027749
ENSMUSG00000059146	
ENSMUSG00000037410	
ENSMUSG00000059146	
ENSMUSG00000027746	NM_026435
ENSMUSG00000079110	
ENSMUSG00000037410	
ENSMUSG00000079110	NM_001109761
ENSMUSG00000037410	
ENSMUSG00000090667	NM_001128092
ENSMUSG00000027746	
ENSMUSG00000027746	
ENSMUSG00000090667	
ENSMUSG00000057967	NM_008005
ENSMUSG00000081520	
ENSMUSG00000027746	
ENSMUSG00000111666	
ENSMUSG00000059146	NM_182809
ENSMUSG00000027746	
ENSMUSG00000108060	
ENSMUSG00000084652	
ENSMUSG00000065881	
ENSMUSG00000079110	
ENSMUSG00000108060	
ENSMUSG00000099366	
ENSMUSG00000106577	
ENSMUSG00000034028	
ENSMUSG00000031697	
ENSMUSG00000108060	
ENSMUSG00000040913	NM_013907
ENSMUSG00000103155	
ENSMUSG00000105067	
ENSMUSG00000034028	
ENSMUSG00000031697	
ENSMUSG00000059146	
ENSMUSG00000079110	
ENSMUSG00000108060	
ENSMUSG00000059146	
ENSMUSG00000040913	
ENSMUSG00000005583	NM_025282
ENSMUSG00000079110	
ENSMUSG00000107614	
ENSMUSG00000059146	
ENSMUSG00000040913	
ENSMUSG00000091721	NM_001372140
ENSMUSG00000107614	
ENSMUSG00000091721	
ENSMUSG00000091721	NM_001372141
ENSMUSG00000107614	
ENSMUSG00000091721	NM_001270430
ENSMUSG00000079110	
ENSMUSG00000040913	
ENSMUSG00000079110	
ENSMUSG00000107929	
ENSMUSG00000091721	
ENSMUSG00000034028	NM_001039149
ENSMUSG00000040913	
ENSMUSG00000107938	
ENSMUSG00000059146	
ENSMUSG00000040913	
ENSMUSG00000106313	
ENSMUSG00000049690	NM_172484
ENSMUSG00000059146	
ENSMUSG00000040913	
ENSMUSG00000107514	
ENSMUSG00000034028	
ENSMUSG00000049690	
ENSMUSG00000040913	
ENSMUSG00000059146	
ENSMUSG00000034028	
ENSMUSG00000079110	
ENSMUSG00000049690	
ENSMUSG00000040913	
ENSMUSG00000049690	
ENSMUSG00000034028	
ENSMUSG00000059146	
ENSMUSG00000001517	
ENSMUSG00000079110	
ENSMUSG00000059146	
ENSMUSG00000049690	
ENSMUSG00000079110	
ENSMUSG00000034028	
ENSMUSG00000059146	
ENSMUSG00000049690	
ENSMUSG00000031697	NM_001163791
ENSMUSG00000034028	NM_178687
ENSMUSG00000034117	NM_009962
ENSMUSG00000059146	
ENSMUSG00000031697	NM_019716
ENSMUSG00000073460	
ENSMUSG00000031697	
ENSMUSG00000059146	
ENSMUSG00000031697	
ENSMUSG00000059146	
ENSMUSG00000059146	
ENSMUSG00000031697	
ENSMUSG00000037747	NM_178621
ENSMUSG00000059146	
ENSMUSG00000088344	
ENSMUSG00000108677	
ENSMUSG00000110151	
ENSMUSG00000099579	
ENSMUSG00000110151	
ENSMUSG00000108630	
ENSMUSG00000073460	NM_001034866
ENSMUSG00000037747	NM_001162846
ENSMUSG00000049690	
ENSMUSG00000108788	
ENSMUSG00000028029	NM_001368626
ENSMUSG00000073460	
ENSMUSG00000108390	
ENSMUSG00000037747	
ENSMUSG00000049690	
ENSMUSG00000037747	
ENSMUSG00000073460	
ENSMUSG00000049690	
ENSMUSG00000049690	
ENSMUSG00000037747	
ENSMUSG00000073514	NM_001039173
ENSMUSG00000073460	
ENSMUSG00000073460	
ENSMUSG00000073514	
ENSMUSG00000049690	NM_001081756
ENSMUSG00000073460	
ENSMUSG00000028029	NM_007926
ENSMUSG00000118274	
ENSMUSG00000117072	
ENSMUSG00000028029	
ENSMUSG00000049690	NM_176957
ENSMUSG00000089885	
ENSMUSG00000028029	
ENSMUSG00000028029	
ENSMUSG00000090047	
ENSMUSG00002075318	
ENSMUSG00000028029	
ENSMUSG00000037747	
ENSMUSG00000031844	NM_008290
ENSMUSG00000028029	
ENSMUSG00000067773	NM_183124
ENSMUSG00000031844	
ENSMUSG00000005583	NM_001170537
ENSMUSG00000028029	
ENSMUSG00000098126	
ENSMUSG00000031844	
ENSMUSG00000037747	
ENSMUSG00000005583	
ENSMUSG00000118035	
ENSMUSG00000110520	
ENSMUSG00000067773	NM_001040027
ENSMUSG00000001517	NM_008021
ENSMUSG00000027748	
ENSMUSG00000037747	
ENSMUSG00000089008	
ENSMUSG00000005583	
ENSMUSG00000101685	
ENSMUSG00000033581	NM_183029
ENSMUSG00000037747	
ENSMUSG00000001517	
ENSMUSG00000110494	
ENSMUSG00000101306	
ENSMUSG00000091697	
ENSMUSG00000037747	
ENSMUSG00000031843	
ENSMUSG00000104519	
ENSMUSG00000112149	
ENSMUSG00000117726	
ENSMUSG00000112607	
ENSMUSG00000088800	
ENSMUSG00000057388	NM_026310
ENSMUSG00000102723	
ENSMUSG00000112791	
ENSMUSG00000118372	
ENSMUSG00000112752	
ENSMUSG00000101644	
ENSMUSG00000117805	
ENSMUSG00000057388	
ENSMUSG00000112320	
ENSMUSG00000103824	
ENSMUSG00000001517	
ENSMUSG00000077402	
ENSMUSG00000112870	
ENSMUSG00000099433	
ENSMUSG00000057388	
ENSMUSG00000001517	
ENSMUSG00000112552	
ENSMUSG00000057388	
ENSMUSG00000101600	
ENSMUSG00000057388	
ENSMUSG00000112552	
ENSMUSG00000101600	
ENSMUSG00000001517	
ENSMUSG00000001517	
ENSMUSG00000089787	
ENSMUSG00000031843	NM_001357233
ENSMUSG00000031843	NM_026758
ENSMUSG00000031843	NM_001357232
ENSMUSG00000001517	
ENSMUSG00000101385	
ENSMUSG00000031843	
ENSMUSG00000065028	
ENSMUSG00000038602	NM_178675
ENSMUSG00000033581	
ENSMUSG00000111918	
ENSMUSG00000112883	
ENSMUSG00000042596	NM_153154
ENSMUSG00000042596	NM_001379074
ENSMUSG00000042596	NM_001379073
ENSMUSG00000033581	
ENSMUSG00000112125	
ENSMUSG00000033581	
ENSMUSG00000112257	
ENSMUSG00000059495	NM_027144
ENSMUSG00000112576	
ENSMUSG00000033581	
ENSMUSG00002076720	
ENSMUSG00000042596	
ENSMUSG00000112681	
ENSMUSG00000100720	
ENSMUSG00000112376	
ENSMUSG00000033581	
ENSMUSG00000062960	NM_001403144
ENSMUSG00000062960	NM_001403141
ENSMUSG00000062960	NM_001403143
ENSMUSG00000062960	NM_001403142
ENSMUSG00000062960	NM_010612
ENSMUSG00000059495	
ENSMUSG00000112853	
ENSMUSG00000033581	
ENSMUSG00000112032	
ENSMUSG00000032712	
ENSMUSG00000033581	
ENSMUSG00000112835	
ENSMUSG00000059495	
ENSMUSG00000033581	
ENSMUSG00000059495	
ENSMUSG00000118918	
ENSMUSG00000033581	
ENSMUSG00000059495	
ENSMUSG00000033581	
ENSMUSG00000064686	
ENSMUSG00000043870	
ENSMUSG00000098043	
ENSMUSG00000059495	NM_001359232
ENSMUSG00000116761	
ENSMUSG00000027489	NM_001379147
ENSMUSG00000115989	
ENSMUSG00000116450	
ENSMUSG00000025219	NM_001166361
ENSMUSG00000025219	NM_001403100
ENSMUSG00000101938	
ENSMUSG00000100663	
ENSMUSG00000116151	
ENSMUSG00000062960	NM_001363216
ENSMUSG00002075614	
